label,fp,dd,untainting,Explor SAT,Explor UNSAT,Explor other,Explor total,Explor time,CF SAT,CF UNSAT,CF other,CF total,CF time,Mem SAT,Mem UNSAT,Mem other,Mem total,Mem time,Insec SAT,Insec UNSAT,Insec other,Insec total,Insec time,Model total,Model time,Enum total,Enum time,enum_limit_reached,Total SAT,Total UNSAT,Total other,Total total,Total time,average query size, max query size,done checks,spared checks,paths,conditions,forks,unresolved_fork,resolved_forks,discarded,min_transient_dj,dba_instructions,x86instructions,addresses,merged,refused,aborted,wall time,MAX_DEPTH,MAX_PATH,TIMEOUT,store,canonical,mem_type,solver,bopt,transient_paths_pht,transient_paths_stl,pht_status,pht_dynamic,stl_status,max_spec_depth,violations,max_depth_reached,max_paths_reached,syscalls,solver_timeout_reached,enum_limit_reached,timeout_reached,interrupted,out_of_memory,exit_code,
spectrev4_case_1,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0,0.000000,-nan,0,0,15,1,0,0,0,0,0,0,95,27,27,0,0,0,0.028190,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev4_case_2,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.003486,0,1,0,1,0.003486,0,0.000000,0,0.000000,0,0,1,0,1,0.003486,596.000000,596,1,9,1,0,0,0,0,0,0,65,16,16,0,0,0,0.025363,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev4_case_3,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.003650,0,1,0,1,0.003650,0,0.000000,0,0.000000,0,0,1,0,1,0.003650,489.000000,489,1,7,1,0,0,0,0,0,0,58,16,16,0,0,0,0.021078,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev4_case_4,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0,0.000000,-nan,0,0,9,1,0,0,0,0,0,0,62,18,18,0,0,0,0.015699,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev4_case_5,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.003620,0,1,0,1,0.003620,0,0.000000,0,0.000000,0,0,1,0,1,0.003620,643.000000,643,1,11,1,0,0,0,0,0,0,83,21,21,0,0,0,0.023168,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev4_case_6,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.003810,0,1,0,1,0.003810,0,0.000000,0,0.000000,0,0,1,0,1,0.003810,649.000000,649,1,12,1,0,0,0,0,0,0,85,22,22,0,0,0,0.023297,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev4_case_7,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.003573,0,1,0,1,0.003573,0,0.000000,0,0.000000,0,0,1,0,1,0.003573,536.000000,536,1,11,1,0,0,0,0,0,0,70,18,18,0,0,0,0.021690,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev4_case_8,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0,0.000000,-nan,0,0,12,1,0,0,0,0,0,0,61,16,16,0,0,0,0.016172,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev4_case_9,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.023928,0,1,0,1,0.023928,0,0.000000,0,0.000000,0,0,1,0,1,0.023928,37954.000000,37954,1,611,1,201,201,0,0,201,0,8284,2226,33,0,0,0,0.237335,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev4_case_9_bis,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.002743,0,1,0,1,0.002743,0,0.000000,0,0.000000,0,0,1,0,1,0.002743,2424.000000,2424,1,41,1,11,11,0,0,11,0,494,136,33,0,0,0,0.031616,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev4_case_10,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.004721,0,1,0,1,0.004721,0,0.000000,0,0.000000,0,0,1,0,1,0.004721,726.000000,726,1,16,1,0,0,0,0,0,0,106,27,27,0,0,0,0.023858,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev4_case_11,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.004253,0,1,0,1,0.004253,0,0.000000,0,0.000000,0,0,1,0,1,0.004253,671.000000,671,1,18,1,0,0,0,0,0,0,109,28,28,0,0,0,0.024071,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev4_case_12,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.004514,0,1,0,1,0.004514,0,0.000000,0,0.000000,0,0,1,0,1,0.004514,592.000000,592,1,14,1,0,0,0,0,0,0,88,25,25,0,0,0,0.023866,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev4_case_13,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.004207,0,1,0,1,0.004207,0,0.000000,0,0.000000,0,0,1,0,1,0.004207,661.000000,661,1,16,1,0,0,0,0,0,0,102,28,28,0,0,0,0.023281,0,0,inf,relational,1,row-map,boolector,0,0,0,NoPHT,Static,NoSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev4_case_1,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,2,0,0,2,0.029875,2,0,0,2,0.029875,0,0.000000,0,0.000000,0,2,0,0,2,0.029875,608.500000,750,226,7187,6912,0,0,0,0,0,0,53344,18005,27,0,0,0,1.116664,0,0,inf,relational,1,row-map,boolector,0,6911,6911,NoPHT,Static,ExplicitSTL,200,2,0,0,0,0,0,0,0,0,Insecure
spectrev4_case_2,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,1,0,0,1,0.011409,1,0,0,1,0.011409,0,0.000000,0,0.000000,0,1,0,0,1,0.011409,598.000000,598,6,84,36,0,0,0,0,0,0,473,153,16,0,0,0,0.038932,0,0,inf,relational,1,row-map,boolector,0,35,35,NoPHT,Static,ExplicitSTL,200,1,0,0,0,0,0,0,0,0,Insecure
spectrev4_case_3,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,2,0,2,0.007541,0,2,0,2,0.007541,0,0.000000,0,0.000000,0,0,2,0,2,0.007541,489.000000,489,2,16,8,0,0,0,0,0,0,131,41,16,0,0,0,0.028397,0,0,inf,relational,1,row-map,boolector,0,7,7,NoPHT,Static,ExplicitSTL,200,0,0,0,0,0,0,0,0,0,Secure
spectrev4_case_4,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,1,0,0,1,0.009060,1,0,0,1,0.009060,0,0.000000,0,0.000000,0,1,0,0,1,0.009060,508.000000,508,2,62,54,0,0,0,0,0,0,444,153,18,0,0,0,0.035132,0,0,inf,relational,1,row-map,boolector,0,53,53,NoPHT,Static,ExplicitSTL,200,1,0,0,0,0,0,0,0,0,Insecure
spectrev4_case_5,1,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,1,0,0,1,0.008995,1,0,0,1,0.008995,0,0.000000,0,0.000000,0,1,0,0,1,0.008995,646.000000,646,6,223,96,0,0,0,0,0,0,1204,386,21,0,0,0,0.053365,0,0,inf,relational,1,row-map,boolector,0,95,95,NoPHT,Static,ExplicitSTL,200,1,0,0,0,0,0,0,0,0,Insecure
